"Y","D","Z","X1","X2","X3"
1,0,1,1.32843306777342,1,4
2,0,1,3.26285351324584,1,5
3,0,1,4.07009022197289,1,4
3,0,1,2.56281224705035,1,4
3,0,1,3.31518397521628,1,5
3,0,1,3.31518397521628,1,5
3,0,1,3.26285351324584,1,5
2,0,1,3.31518397521628,1,5
2,0,1,5.48379039217804,2,5
3,0,1,1.23437917927693,1,3
3,0,1,2.56281224705035,1,4
3,0,1,0.402469365313749,1,4
2,0,1,1.73090243308717,1,4
3,0,1,2.96013850306234,1,5
3,0,1,1.94949960060226,2,4
3,0,1,1.18204871730649,2,1
2,0,1,1.23437917927693,1,5
3,0,1,3.11324301868456,1,4
3,1,0,4.71260371594351,1,5
3,1,0,4.12242068394333,1,4
3,1,0,5.91463216209187,1,4
3,1,0,3.31518397521628,1,5
3,1,0,2.51048178507991,1,1
2,1,0,1.32843306777342,2,1
3,1,0,5.46497544410944,1,5
1,1,0,4.12242068394333,1,4
3,1,0,4.10984248233886,1,1
3,1,0,1.7832328950576,1,4
1,1,0,1.7832328950576,1,4
3,1,0,4.12242068394333,1,1
2,1,0,1.7832328950576,2,1
3,1,0,1.73090243308717,1,4
1,1,0,2.53560462322353,2,1
3,1,0,5.08646413616606,1,5
3,1,0,5.46497544410944,2,4
3,1,0,4.12242068394333,1,5
3,1,0,2.51048178507991,1,1
3,0,1,3.11324301868456,1,5
2,0,1,1.73090243308717,1,4
3,0,1,1.32843306777342,1,1
1,0,1,1.73090243308717,1,1
3,0,1,1.7832328950576,1,1
2,0,1,1.07072013831576,1,3
3,0,1,1.7832328950576,1,1
3,0,1,0.454799827284186,1,4
3,0,1,1.7832328950576,1,4
3,0,1,1.18204871730649,1,1
2,0,1,1.07072013831576,2,1
3,0,1,1.73090243308717,2,3
3,0,1,1.73090243308717,2,1
3,0,1,1.73090243308717,2,1
3,0,1,1.07072013831576,2,3
3,0,1,1.7832328950576,1,4
3,0,1,2.96013850306234,1,1
3,0,1,1.73090243308717,1,5
3,0,1,1.73090243308717,1,4
3,0,1,1.73090243308717,1,1
1,0,1,1.7832328950576,1,1
1,0,1,0.454799827284186,1,3
3,0,1,0.402469365313749,1,3
2,0,1,0,1,4
1,0,1,0.454799827284186,1,3
1,0,1,0,2,3
1,0,1,0.402469365313749,2,1
1,0,1,0.727248890022308,2,1
1,0,1,1.18204871730649,1,5
3,0,1,1.18204871730649,1,3
3,0,1,-0.0523304619704373,1,3
1,0,1,-0.0523304619704373,2,3
3,0,1,0.402469365313749,1,4
1,0,1,0.454799827284186,1,4
1,0,1,0.402469365313749,1,4
1,0,1,0.402469365313749,1,4
3,0,1,0.402469365313749,1,4
1,0,1,0,1,4
1,0,1,0.454799827284186,1,3
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,2,3
1,0,1,0.454799827284186,1,5
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,4
1,0,1,0.402469365313749,2,4
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,2,1
1,0,1,0.454799827284186,1,3
1,0,1,0,2,3
1,0,1,0.454799827284186,1,3
1,0,1,0.454799827284186,1,1
3,0,1,0.402469365313749,1,4
3,0,1,0,1,1
3,0,1,0.402469365313749,2,1
1,0,1,0.454799827284186,1,3
1,0,1,0,1,4
1,0,1,0.402469365313749,1,1
3,0,1,0.454799827284186,1,1
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,3
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,1
1,0,1,0.402469365313749,1,4
3,0,1,0.454799827284186,1,3
3,0,1,0.454799827284186,1,1
3,1,0,5.46497544410944,1,1
3,1,0,3.66762085665914,1,4
3,1,0,5.46497544410944,2,1
3,1,0,4.72518191754798,1,1
3,1,0,4.08263485851205,1,4
3,1,0,4.72518191754798,2,1
3,1,0,2.57693393944304,2,5
3,1,0,4.72518191754798,1,1
3,1,0,4.08263485851205,2,4
3,1,0,2.8880415046664,2,1
3,1,0,4.72518191754798,2,1
2,1,0,4.27038209026379,1,1
3,1,0,2.53560462322353,2,1
3,1,0,5.05925651233924,1,4
3,1,0,4.72518191754798,1,1
3,1,0,6.28849258231441,2,4
3,1,0,3.94560256555523,1,1
3,1,0,3.34284133195059,1,1
3,1,0,4.08263485851205,1,4
3,1,0,3.34284133195059,2,1
3,1,0,1.98675090744286,1,1
1,0,0,0,1,1
3,0,0,2.01440826417717,1,4
3,0,0,0,2,1
3,0,0,0.454799827284186,2,3
1,0,0,0.454799827284186,1,1
2,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,1
1,0,0,0,1,1
1,0,0,0,2,1
1,0,0,0,1,3
1,0,0,0,1,1
1,0,0,0.454799827284186,1,1
1,0,0,1.0052305989184,1,3
1,0,0,0,2,1
1,0,0,0,1,1
2,0,0,0,1,4
3,0,0,0.454799827284186,1,1
1,0,0,3.35696302434328,2,4
1,0,0,0,1,1
1,0,0,0,2,1
1,0,0,0.75237172816593,1,1
1,0,1,0.402469365313749,2,1
3,0,1,0,1,4
3,0,1,0.454799827284186,1,4
3,0,1,0,1,4
3,0,1,0.454799827284186,1,4
3,0,1,0.402469365313749,1,4
1,0,1,1.32843306777342,2,1
3,0,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,4
3,0,1,2.33366366669181,1,5
3,0,1,3.14090037541887,1,1
3,0,1,1.73090243308717,1,5
2,0,1,1.27610260580298,1,3
3,0,1,1.73090243308717,1,5
1,0,1,0,2,1
3,0,1,0.454799827284186,1,4
2,0,1,1.7832328950576,1,1
2,0,1,0,1,3
1,0,1,-0.0523304619704373,1,4
1,0,1,0,1,4
1,0,1,0,1,1
2,0,1,0,1,3
1,0,1,0,1,3
3,0,1,-0.0523304619704373,1,4
1,0,1,0,1,1
1,0,1,0,2,1
2,0,1,0,1,3
1,0,1,0,1,3
1,0,1,0,1,3
1,0,1,0,1,1
3,0,1,0,1,5
3,0,1,0.454799827284186,1,4
1,0,1,0,2,1
1,0,1,0.779579351992746,1,3
3,0,1,0.402469365313749,1,4
1,0,1,0,1,3
3,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,4
1,0,1,0,1,1
2,0,1,0,1,3
3,0,0,0,1,4
3,0,0,0,1,4
3,0,0,0.402469365313749,1,4
1,0,0,0.454799827284186,1,4
3,0,0,0.402469365313749,1,4
3,0,0,0.454799827284186,1,3
2,0,0,0.454799827284186,1,4
2,0,0,0.402469365313749,1,4
3,0,0,0,1,4
2,0,0,0,1,4
3,0,0,0,1,4
1,0,0,0,2,3
2,0,0,-0.0523304619704373,1,4
1,0,0,0,1,3
1,0,0,0,1,3
1,0,0,0,1,4
3,0,0,0,1,4
1,0,0,0,1,3
1,0,0,0,2,3
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,4
3,0,0,-0.0523304619704373,1,4
1,0,1,0,1,1
1,0,1,0.454799827284186,1,4
1,0,1,0,1,4
1,0,1,0,2,4
1,0,1,0,1,3
1,0,1,0,1,1
3,0,1,0,1,1
1,0,1,0,2,4
3,0,1,0,1,3
2,0,1,0,1,3
3,0,1,0.454799827284186,1,1
3,0,1,-0.0523304619704373,1,1
3,0,1,0.454799827284186,1,4
3,0,1,0,1,4
3,0,1,0.454799827284186,1,5
3,0,1,0.402469365313749,1,4
3,0,1,0,1,1
2,0,1,1.18204871730649,1,4
3,0,1,1.18204871730649,1,5
3,0,1,0.402469365313749,1,5
3,0,1,0.454799827284186,2,3
3,0,1,0.454799827284186,1,4
1,0,1,0,2,4
1,0,1,0,2,1
1,0,1,0,1,3
1,0,1,0,2,1
1,0,1,0,2,3
1,0,1,0,1,1
1,0,1,0,2,3
1,0,1,0,2,1
3,0,1,0,1,4
1,0,1,0,2,1
1,0,1,0,1,4
1,0,1,0,2,3
1,0,1,0,1,3
1,0,1,0,2,4
1,0,1,0,2,1
1,0,1,0,1,1
1,0,1,0,2,4
1,0,1,0,2,1
1,0,1,0,1,4
1,0,1,0,2,1
1,0,1,0,1,3
1,0,1,0,2,1
1,0,1,0,1,1
3,0,1,-0.0523304619704373,1,4
1,0,1,0,2,3
3,0,1,0,1,4
2,0,1,0,1,1
3,0,1,0,1,3
3,0,1,0,1,4
1,0,1,0,2,4
1,0,1,0,1,4
1,0,1,0,1,1
3,0,1,0,2,4
1,0,1,0,2,1
1,0,1,0,1,4
1,0,1,0,1,1
1,0,1,0,1,3
1,0,1,0,1,1
1,0,1,0,1,4
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,2,3
3,0,1,0,1,1
1,1,1,0,1,1
1,1,1,0,1,3
1,1,1,0,2,4
1,1,1,0,1,1
1,1,1,0,2,1
1,1,1,0,1,1
3,1,1,-0.0523304619704373,1,1
1,1,1,0,2,4
2,1,1,-0.0523304619704373,1,1
1,1,1,0,2,1
1,1,1,0,2,3
1,1,1,0,2,1
1,1,1,0,1,1
1,1,1,0,2,4
3,1,1,-0.0523304619704373,1,3
1,1,1,0.454799827284186,1,3
3,1,1,0.454799827284186,1,5
3,1,1,0.454799827284186,1,4
3,1,1,0.454799827284186,2,4
3,1,1,0,2,5
3,1,1,0.454799827284186,1,5
3,1,1,0.454799827284186,1,4
3,1,1,0.402469365313749,1,4
3,1,1,0.454799827284186,1,5
3,1,1,0.454799827284186,1,5
3,1,1,0.454799827284186,1,5
3,1,1,0.454799827284186,1,4
1,1,1,0,1,4
1,1,1,0,2,4
3,1,1,0.402469365313749,1,4
3,1,1,0.454799827284186,1,5
1,1,1,0.402469365313749,1,4
1,1,1,0,2,3
1,1,1,0.402469365313749,1,4
2,1,1,0.402469365313749,1,4
1,1,1,0.454799827284186,1,3
1,1,1,0.454799827284186,1,4
1,1,1,0.454799827284186,1,1
1,1,1,0.454799827284186,1,1
1,1,1,0.454799827284186,1,1
1,1,1,0,1,3
1,1,1,0,1,4
1,1,1,0.454799827284186,1,1
3,1,1,0.454799827284186,1,4
1,0,1,0,2,1
1,0,1,0.402469365313749,1,5
1,0,1,0.402469365313749,1,4
1,0,1,0,1,4
1,0,1,-0.0523304619704373,1,1
1,0,1,0,1,3
1,0,1,0,1,3
1,0,1,0,1,1
1,0,1,0,1,3
3,0,1,0.454799827284186,1,5
1,0,1,0,1,3
1,0,1,0,1,4
1,0,1,0,2,1
1,0,1,0,1,3
1,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0,1,3
3,0,1,0.454799827284186,1,4
1,0,1,0,1,3
1,0,1,0,2,4
1,0,1,0,1,4
2,1,1,0.454799827284186,2,4
3,1,1,0,1,1
1,1,1,0.454799827284186,1,3
2,1,1,0.454799827284186,1,3
3,1,1,1.89463462004114,1,4
3,1,1,0,1,4
3,1,1,1.07072013831576,1,4
2,1,1,0.402469365313749,1,4
3,1,1,0.402469365313749,1,5
3,1,1,0.454799827284186,1,5
2,1,1,0.454799827284186,1,4
3,1,1,0.454799827284186,2,4
3,1,1,2.38407716345485,1,5
3,1,1,2.53718167907707,2,4
3,1,1,2.53718167907707,1,4
3,1,1,0.454799827284186,1,4
2,1,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,5
3,0,1,1.78480995091114,1,5
3,0,1,0.402469365313749,1,3
3,0,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,4
1,0,1,0,2,1
1,0,1,0,2,4
3,0,1,0,2,1
3,0,1,0.454799827284186,1,4
1,0,1,0,2,3
3,0,1,0.402469365313749,1,4
1,0,1,0,2,3
1,0,1,0,2,1
1,0,1,0,2,3
1,0,1,0,2,1
1,0,1,0,2,4
3,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0.454799827284186,1,4
1,0,0,0.402469365313749,1,4
3,0,0,0,1,4
1,0,0,0,2,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,3
1,0,0,0,2,3
1,0,0,0,2,4
3,0,0,0.454799827284186,1,4
1,0,0,0,1,4
1,0,0,0,1,3
1,0,0,0,2,3
1,0,0,0,1,1
1,0,0,-0.0523304619704373,1,3
1,0,0,0,2,3
1,0,0,0,2,1
1,0,0,0,2,3
1,0,0,0,2,3
1,0,0,0,1,3
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,3
1,0,0,0,2,4
1,0,0,0,2,1
1,0,0,0.454799827284186,1,4
1,0,0,0,2,3
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,4
1,0,0,0.454799827284186,1,3
1,0,0,0,1,1
1,0,0,0.454799827284186,1,1
1,0,0,0,1,1
1,0,0,0.454799827284186,1,3
3,0,0,0,1,1
3,0,0,0,1,4
3,0,0,0,1,4
1,0,0,0,1,1
1,0,0,0,2,3
3,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,2,1
3,0,0,1.78480995091114,1,4
1,0,0,0,1,4
1,0,0,0,2,1
1,0,0,0,2,1
1,0,0,0,1,5
1,0,0,0,1,1
1,0,0,0,2,1
3,0,0,0,1,4
3,0,0,0,2,5
1,0,0,0,1,4
3,0,0,0,1,4
3,0,0,0.454799827284186,1,1
1,0,0,0,1,4
3,0,0,0,2,4
1,0,0,0,1,4
1,0,0,0,1,3
3,0,0,0,1,4
3,0,0,0.454799827284186,1,5
1,0,0,0,1,1
1,0,0,0,2,1
1,0,0,0,2,1
3,0,0,0.454799827284186,2,4
1,0,0,0,1,3
3,0,0,0,2,4
3,0,0,0,2,4
1,0,0,0,2,1
3,0,0,0.454799827284186,1,4
3,0,0,0,2,4
2,0,1,0,1,3
1,0,1,0,1,1
1,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0.454799827284186,1,4
1,0,1,0,2,1
2,0,1,0,2,3
1,0,1,0,1,3
1,0,1,0,1,3
1,1,0,0.454799827284186,2,3
1,1,0,0.454799827284186,1,4
1,1,0,0.402469365313749,1,4
1,1,0,0.454799827284186,2,3
1,1,0,0,1,4
1,1,0,0.454799827284186,1,1
1,1,0,0.402469365313749,1,4
1,1,0,0.454799827284186,1,4
1,1,0,0,1,3
1,1,0,0.454799827284186,1,1
1,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,1,4
1,1,0,-0.0523304619704373,1,3
1,1,0,0.454799827284186,2,3
3,1,0,0.402469365313749,2,4
1,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,1,4
1,1,0,0.454799827284186,2,1
1,1,0,0.454799827284186,2,1
1,1,0,0.454799827284186,1,3
1,0,0,0.454799827284186,1,4
1,0,0,1.7832328950576,1,4
1,0,0,1.32843306777342,2,1
1,0,0,1.73090243308717,1,4
1,0,0,0.402469365313749,1,4
1,0,0,1.7832328950576,1,4
1,0,0,1.7832328950576,1,4
1,0,0,1.1149821220556,1,4
3,0,0,1.27610260580298,1,4
3,0,0,1.73090243308717,2,4
1,0,0,1.73090243308717,1,4
1,0,0,1.7832328950576,1,3
2,0,0,1.12305060028619,1,4
3,0,0,1.7832328950576,1,5
1,0,0,1.7832328950576,1,4
1,0,0,1.1149821220556,1,4
3,0,0,1.7832328950576,1,4
3,0,0,2.96013850306234,2,5
3,0,0,1.27610260580298,1,4
1,0,0,1.1149821220556,1,3
1,0,0,2.51048178507991,2,3
1,0,0,1.73090243308717,1,5
3,0,0,1.7832328950576,2,5
1,0,0,1.7832328950576,1,4
1,0,1,0,1,1
1,0,1,0,2,1
1,0,1,0,1,3
1,0,1,0.454799827284186,2,1
1,0,1,0,1,3
1,0,1,0,1,1
1,0,1,0,2,3
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,3
3,0,1,0.454799827284186,1,5
1,0,1,0.454799827284186,1,1
1,0,1,0,1,3
3,0,1,0.402469365313749,1,4
3,0,1,0.454799827284186,2,4
1,0,1,0.454799827284186,1,1
1,0,1,0.454799827284186,1,3
1,0,1,0,1,1
1,0,1,0,2,4
3,0,1,1.78480995091114,1,5
1,0,1,0.402469365313749,1,4
1,0,1,0,1,4
3,0,1,0.454799827284186,2,4
3,0,1,0.454799827284186,1,5
3,0,1,0.454799827284186,1,4
1,0,0,0,1,3
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,3
1,0,0,0.454799827284186,2,4
1,0,0,0,1,3
1,0,0,0,1,3
1,0,0,0.454799827284186,1,3
1,0,0,0.454799827284186,2,3
1,0,0,0.402469365313749,1,4
3,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.779579351992746,1,4
1,0,0,0,2,3
1,0,0,0,1,3
1,0,0,0,2,3
1,0,0,1.18204871730649,1,3
1,0,0,0,2,3
1,0,0,0.454799827284186,1,4
1,0,0,0,2,4
1,0,0,0,2,1
1,0,0,0.454799827284186,1,4
1,0,0,0,1,4
1,0,0,0.454799827284186,1,4
1,0,1,0,1,3
1,0,1,0,1,3
1,0,1,0,1,4
3,0,1,0.402469365313749,1,4
1,0,1,0,1,3
1,0,1,0,2,1
1,0,1,0,1,4
1,0,1,0,1,1
1,0,1,0,2,1
1,0,1,0,2,1
1,0,1,0,2,3
1,0,1,0.454799827284186,1,3
1,0,1,0,1,1
1,0,1,0.454799827284186,1,4
1,0,1,0,1,3
3,0,1,0,2,4
1,0,1,0,1,3
1,0,1,0,2,1
1,0,1,0,2,3
1,0,0,0.402469365313749,2,1
3,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,2,3
1,0,0,0.454799827284186,2,4
1,0,0,0.454799827284186,2,3
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,3
1,0,0,0.454799827284186,1,3
3,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,5
1,0,0,0.402469365313749,2,4
1,0,0,-0.0523304619704373,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,2,3
3,0,0,0.402469365313749,1,4
1,0,0,0.402469365313749,1,1
1,0,0,0.454799827284186,2,3
1,0,0,0.454799827284186,1,1
1,0,0,0,2,4
1,0,0,0.402469365313749,1,1
1,0,0,0,2,3
1,0,0,0.454799827284186,1,4
1,0,0,0,2,3
1,0,0,0,2,1
3,0,0,0,2,4
1,0,0,0,1,1
1,0,0,0,1,3
1,0,0,0,1,3
3,0,0,0.402469365313749,1,4
1,0,0,0,2,3
1,0,0,0,1,3
1,0,0,0,2,3
1,0,0,0,1,1
1,0,0,0,2,3
1,0,0,0,1,1
1,0,0,-0.0523304619704373,2,3
1,0,0,0,1,3
1,0,0,0.454799827284186,1,3
1,0,0,0,2,3
1,0,0,0,1,3
1,0,0,0.454799827284186,1,3
1,0,0,0,1,1
1,0,0,0,1,3
1,0,0,0,2,1
3,0,0,0,1,4
2,0,0,0.454799827284186,1,1
1,0,0,0,1,4
1,0,0,0,2,1
1,0,0,0,2,1
1,0,0,0,1,3
1,0,0,0,1,4
2,0,0,0,1,3
1,0,0,0.454799827284186,1,4
3,0,0,0.454799827284186,1,4
2,0,0,0.454799827284186,1,3
3,0,0,0.402469365313749,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,1
1,0,0,0,2,3
3,0,0,0.454799827284186,1,4
1,0,0,-0.0523304619704373,1,1
3,1,0,1.7832328950576,1,3
3,1,0,0.454799827284186,1,4
3,1,0,0.402469365313749,1,4
2,1,0,1.7832328950576,1,4
2,1,0,1.12305060028619,1,4
3,1,0,1.32843306777342,1,3
3,1,0,2.96013850306234,1,5
3,1,0,1.18204871730649,1,4
3,1,0,1.78480995091114,1,1
3,1,0,2.56281224705035,2,4
1,1,0,2.51048178507991,1,5
1,1,0,0,2,1
3,1,0,1.78480995091114,1,5
3,1,0,0,1,1
3,1,0,1.7832328950576,1,5
3,1,0,0.454799827284186,1,4
3,1,0,1.23437917927693,1,4
1,1,0,0,1,3
1,1,0,0,1,4
3,1,0,1.7832328950576,1,5
1,1,0,-0.0523304619704373,1,4
3,1,0,2.59046960378466,1,4
3,1,0,1.32843306777342,1,4
3,1,0,0,1,3
3,1,0,2.65844319140037,1,4
1,1,0,4.6853960921167,2,1
3,1,0,3.30260577361181,1,4
2,1,0,3.91794520882093,1,4
3,1,0,3.165573480655,1,4
3,1,0,1.20717155545012,1,4
3,1,0,3.165573480655,2,1
3,1,0,3.46314538153674,1,4
3,1,0,1.32843306777342,1,4
3,1,0,2.53560462322353,1,1
2,1,0,1.7832328950576,1,4
3,1,0,1.7832328950576,1,4
3,1,0,2.92358673583877,1,5
3,1,0,1.7832328950576,1,1
3,1,0,1.7832328950576,2,4
3,1,0,4.72518191754798,1,4
3,1,0,3.31518397521628,1,5
3,1,1,1.32843306777342,1,4
3,1,1,5.46497544410944,1,4
3,1,1,4.12242068394333,1,5
1,1,1,1.32843306777342,1,1
3,1,1,3.31518397521628,1,4
3,1,1,2.51048178507991,2,4
3,1,1,4.27038209026379,1,4
3,1,1,5.46497544410944,1,4
3,1,1,1.73090243308717,1,4
3,1,1,1.73090243308717,2,4
3,1,1,4.57207740192576,1,5
3,1,1,2.08080479593935,1,4
3,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,1,4
3,1,0,0.454799827284186,1,5
3,1,0,1.7832328950576,1,5
3,1,0,1.7832328950576,2,4
3,1,0,0.402469365313749,1,4
3,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,5
3,1,0,0.454799827284186,1,4
3,1,0,1.7832328950576,1,4
2,1,0,1.1149821220556,1,4
3,1,0,1.1149821220556,1,4
3,1,0,0.402469365313749,1,4
3,1,0,1.7832328950576,1,4
2,1,0,1.1149821220556,1,4
3,1,0,0.904456545266612,1,5
3,1,0,1.7832328950576,1,4
3,1,0,0.402469365313749,1,4
2,1,0,1.7832328950576,2,4
3,1,0,2.96013850306234,2,4
3,1,0,0.454799827284186,2,4
3,1,0,0.454799827284186,2,3
3,1,0,1.12305060028619,1,4
3,1,0,1.18204871730649,1,4
3,1,0,0.454799827284186,1,5
3,1,0,1.7832328950576,1,4
3,1,0,2.23288961304003,1,5
3,1,0,1.12305060028619,2,4
3,1,0,1.7832328950576,1,4
3,1,0,0.402469365313749,1,5
3,1,0,0.454799827284186,1,4
2,1,0,1.73090243308717,1,4
3,1,0,0.454799827284186,2,3
3,1,0,0.454799827284186,1,3
3,1,0,1.73090243308717,1,1
3,1,0,1.7832328950576,2,3
3,1,0,1.73090243308717,1,4
2,1,0,1.18204871730649,1,3
2,1,0,1.7832328950576,1,4
3,1,0,1.7832328950576,1,4
2,1,0,2.5246034774726,1,5
3,1,0,1.7832328950576,1,4
3,1,0,2.90271744189557,2,4
3,1,0,1.32843306777342,2,4
3,1,0,1.7832328950576,1,4
2,1,0,2.56281224705035,1,4
3,1,0,3.56289973666699,1,5
3,1,0,1.73090243308717,1,1
2,1,0,1.73090243308717,1,1
2,1,0,1.7832328950576,1,4
3,1,0,1.73090243308717,1,4
3,1,0,2.51048178507991,1,4
1,1,0,1.7832328950576,2,1
3,1,0,2.56281224705035,1,4
3,1,0,1.7832328950576,1,4
3,1,0,1.7832328950576,1,4
3,1,1,1.73090243308717,1,5
2,1,1,1.7832328950576,1,5
3,1,1,1.7832328950576,1,4
3,1,1,1.7832328950576,2,4
3,1,1,1.73090243308717,1,4
3,1,1,1.73090243308717,1,4
3,1,1,1.7832328950576,1,4
3,1,1,1.73090243308717,1,4
3,1,1,1.32843306777342,1,4
3,1,1,1.7832328950576,1,4
3,1,1,1.7832328950576,1,5
3,1,1,1.7832328950576,1,4
3,1,1,2.18055915106959,1,5
1,0,1,0.454799827284186,1,3
3,0,1,1.78480995091114,1,1
1,0,1,0.454799827284186,1,4
1,0,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,4
1,0,1,0,1,3
1,0,1,0,1,4
1,0,1,0.454799827284186,1,4
3,0,1,0.454799827284186,1,4
1,0,1,0,1,4
1,0,1,0,1,3
1,0,1,0,1,3
1,0,1,0.454799827284186,1,4
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,2,3
1,0,1,0,1,4
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,2,1
1,0,1,0.454799827284186,1,4
1,0,1,0,1,3
1,0,1,0.454799827284186,1,1
1,0,1,0,1,3
1,0,1,0,1,4
1,0,1,0,1,4
1,0,1,0.454799827284186,1,3
1,0,1,0,1,4
3,0,1,0.454799827284186,1,4
1,0,1,0,1,4
1,0,1,0,2,1
1,0,1,0,1,3
1,0,1,0,2,1
1,0,1,0,1,1
1,0,1,0,1,3
1,0,1,0,2,1
1,0,1,0,1,4
1,0,1,0.454799827284186,1,3
1,0,1,0,2,1
1,0,1,0,1,1
1,0,1,0,2,3
1,0,1,0,1,3
3,0,1,0.454799827284186,1,4
1,0,1,0,1,3
1,0,1,0.402469365313749,1,1
1,0,1,0.402469365313749,1,1
1,0,1,0,1,1
1,0,1,0,1,4
1,0,1,0,1,3
1,0,1,-0.0523304619704373,1,4
1,0,1,0.454799827284186,1,3
1,0,1,0,1,1
1,0,1,0,1,4
1,0,1,0,1,1
3,0,1,0.454799827284186,1,5
1,0,1,0,1,1
3,0,1,1.78480995091114,1,4
1,0,1,0,2,1
1,0,1,0,2,3
3,0,1,0.454799827284186,1,5
1,0,1,0,1,4
1,0,1,0,1,3
1,0,1,0.454799827284186,1,4
1,0,1,0,1,1
1,0,1,0,1,3
1,0,1,0,1,1
1,1,0,1.73090243308717,2,3
1,1,0,1.7832328950576,2,1
1,1,0,1.32843306777342,2,4
1,1,0,1.32843306777342,2,1
1,1,0,1.7832328950576,2,1
3,1,0,1.7832328950576,1,5
1,1,0,1.32843306777342,2,4
3,1,0,1.73090243308717,1,5
3,1,0,1.7832328950576,1,4
3,1,0,1.7832328950576,1,3
3,1,0,1.32843306777342,1,4
1,1,0,1.7832328950576,2,3
1,1,0,0,1,4
2,1,0,1.73090243308717,1,4
1,1,0,1.32843306777342,1,3
1,1,0,1.32843306777342,2,3
1,1,0,1.32843306777342,1,4
1,1,0,1.7832328950576,1,1
3,1,0,1.7832328950576,2,5
3,1,0,1.73090243308717,2,5
3,1,0,1.7832328950576,2,4
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,2,3
1,0,0,0,2,3
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0,1,4
1,0,0,0,1,1
1,0,0,0,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,4
1,0,0,0,2,1
1,0,0,-0.0523304619704373,1,4
3,0,0,0.402469365313749,1,4
1,0,0,0,2,1
3,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0.402469365313749,1,4
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0.454799827284186,1,1
1,0,0,0,2,3
1,0,0,0.454799827284186,2,3
1,0,0,0.454799827284186,2,1
1,0,0,0.454799827284186,1,4
1,0,0,0,2,1
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,4
1,0,0,0,1,1
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0.454799827284186,1,4
1,0,0,0,1,4
1,0,0,0,1,4
1,1,1,0,1,1
1,1,1,0,2,1
1,1,1,0.454799827284186,1,4
3,1,1,0,2,4
1,1,1,-0.0523304619704373,1,1
